Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Rice,Retail,15/09/2021,Weekly,100.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Rice,Retail,15/10/2021,Weekly,100.625000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Rice,Retail,15/11/2021,Weekly,100.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Rice,Retail,15/12/2021,Weekly,100.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Rice,Retail,15/01/2022,Weekly,100.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/01/2021,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/02/2021,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/03/2021,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/04/2021,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/05/2021,Weekly,8.244413,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/06/2021,Weekly,8.615385,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/07/2021,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/08/2021,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/09/2021,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/10/2021,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/11/2021,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/12/2021,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Salt,Retail,15/01/2022,Weekly,10.000000,200 G,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/02/2021,Weekly,76.666600,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/03/2021,Weekly,70.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/04/2021,Weekly,70.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/05/2021,Weekly,80.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/06/2021,Weekly,77.307691,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/07/2021,Weekly,80.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/08/2021,Weekly,73.802024,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/09/2021,Weekly,78.888800,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/10/2021,Weekly,78.846100,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/11/2021,Weekly,80.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/12/2021,Weekly,80.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sorghum,Retail,15/01/2022,Weekly,80.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/01/2021,Weekly,110.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/02/2021,Weekly,108.422200,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/03/2021,Weekly,103.871635,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/04/2021,Weekly,107.090910,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/05/2021,Weekly,109.481439,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/06/2021,Weekly,109.326922,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/07/2021,Weekly,100.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/08/2021,Weekly,100.546875,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/09/2021,Weekly,103.333300,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/10/2021,Weekly,100.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/11/2021,Weekly,116.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/12/2021,Weekly,112.222200,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Sugar,Retail,15/01/2022,Weekly,117.500000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/01/2021,Weekly,70.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/02/2021,Weekly,65.874133,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/03/2021,Weekly,65.080166,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/04/2021,Weekly,58.181819,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/05/2021,Weekly,60.259253,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/06/2021,Weekly,66.842909,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/07/2021,Weekly,59.375000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/08/2021,Weekly,65.326225,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/09/2021,Weekly,61.500000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/10/2021,Weekly,67.692300,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/11/2021,Weekly,68.888800,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/12/2021,Weekly,70.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kangemi (Nairobi),Wheat flour,Retail,15/01/2022,Weekly,68.125000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/01/2021,Weekly,10.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/02/2021,Weekly,5.500000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/03/2021,Weekly,5.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/04/2021,Weekly,5.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/05/2021,Weekly,5.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/06/2021,Weekly,5.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/07/2021,Weekly,5.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/08/2021,Weekly,6.458275,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/09/2021,Weekly,5.909000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/10/2021,Weekly,10.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/11/2021,Weekly,10.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/12/2021,Weekly,5.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Bananas,Retail,15/01/2022,Weekly,7.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/02/2021,Weekly,111.249966,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/03/2021,Weekly,91.050239,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/04/2021,Weekly,103.316110,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/05/2021,Weekly,105.921206,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/06/2021,Weekly,112.633977,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/07/2021,Weekly,107.500000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/08/2021,Weekly,112.113634,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/09/2021,Weekly,95.104168,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/10/2021,Weekly,104.375000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/11/2021,Weekly,120.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/12/2021,Weekly,117.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Beans (dry),Retail,15/01/2022,Weekly,116.363600,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Cabbage,Retail,15/01/2021,Weekly,40.000000,Head,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Cabbage,Retail,15/02/2021,Weekly,30.000000,Head,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Cooking fat,Retail,15/01/2021,Weekly,130.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Cooking fat,Retail,15/02/2021,Weekly,132.666666,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Cooking fat,Retail,15/03/2021,Weekly,137.142850,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Cooking fat,Retail,15/08/2021,Weekly,172.500000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Kale,Retail,15/01/2021,Weekly,5.000000,Bunch,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Kale,Retail,15/02/2021,Weekly,5.000000,Bunch,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/02/2021,Weekly,49.333333,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/03/2021,Weekly,48.178723,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/04/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/05/2021,Weekly,49.545446,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/06/2021,Weekly,48.294445,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/07/2021,Weekly,48.750000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/08/2021,Weekly,48.562499,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/09/2021,Weekly,48.298590,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/10/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/11/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/12/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize,Retail,15/01/2022,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/01/2021,Weekly,60.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/02/2021,Weekly,57.916666,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/03/2021,Weekly,51.098011,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/04/2021,Weekly,52.784091,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/05/2021,Weekly,53.841713,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/06/2021,Weekly,54.160831,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/07/2021,Weekly,55.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/08/2021,Weekly,54.124999,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/09/2021,Weekly,55.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/10/2021,Weekly,57.187500,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/11/2021,Weekly,63.461500,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/12/2021,Weekly,64.615300,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Maize flour,Retail,15/01/2022,Weekly,58.333300,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/01/2021,Weekly,450.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/02/2021,Weekly,460.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/03/2021,Weekly,549.248333,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/04/2021,Weekly,475.151454,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/05/2021,Weekly,559.333333,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/06/2021,Weekly,550.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/07/2021,Weekly,550.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/08/2021,Weekly,556.805488,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/09/2021,Weekly,550.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/10/2021,Weekly,508.333300,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/11/2021,Weekly,575.714200,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/12/2021,Weekly,550.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (beef),Retail,15/01/2022,Weekly,550.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (goat),Retail,15/02/2021,Weekly,548.095233,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Meat (goat),Retail,15/04/2021,Weekly,533.333300,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (camel, fresh)",Retail,15/03/2021,Weekly,60.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (camel, fresh)",Retail,15/05/2021,Weekly,65.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (camel, fresh)",Retail,15/06/2021,Weekly,65.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (camel, fresh)",Retail,15/07/2021,Weekly,60.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (camel, fresh)",Retail,15/08/2021,Weekly,58.541637,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (camel, fresh)",Retail,15/09/2021,Weekly,62.500000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (camel, fresh)",Retail,15/10/2021,Weekly,65.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (camel, fresh)",Retail,15/11/2021,Weekly,65.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (camel, fresh)",Retail,15/12/2021,Weekly,65.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (camel, fresh)",Retail,15/01/2022,Weekly,65.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (cow, fresh)",Retail,15/02/2021,Weekly,60.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),"Milk (cow, fresh)",Retail,15/04/2021,Weekly,65.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/01/2021,Weekly,50.000000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/02/2021,Weekly,50.208333,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/03/2021,Weekly,50.632352,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/04/2021,Weekly,51.515109,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/05/2021,Weekly,51.907806,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/06/2021,Weekly,50.419538,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/07/2021,Weekly,51.666600,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/08/2021,Weekly,50.944430,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/09/2021,Weekly,51.121750,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/10/2021,Weekly,50.294100,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/11/2021,Weekly,50.384600,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/12/2021,Weekly,51.250000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Milk (UHT),Retail,15/01/2022,Weekly,55.500000,500 ML,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/01/2021,Weekly,180.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/02/2021,Weekly,187.136733,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/03/2021,Weekly,180.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/04/2021,Weekly,181.414127,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/05/2021,Weekly,200.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/06/2021,Weekly,200.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/07/2021,Weekly,235.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/08/2021,Weekly,224.666617,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/09/2021,Weekly,225.624998,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/10/2021,Weekly,229.333300,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/11/2021,Weekly,240.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/12/2021,Weekly,240.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Oil (vegetable),Retail,15/01/2022,Weekly,260.000000,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Potatoes (Irish),Retail,15/01/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Potatoes (Irish),Retail,15/02/2021,Weekly,52.083333,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Potatoes (Irish),Retail,15/03/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Potatoes (Irish),Retail,15/04/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Potatoes (Irish),Retail,15/05/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Potatoes (Irish),Retail,15/06/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Potatoes (Irish),Retail,15/07/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Kawangware (Nairobi),Potatoes (Irish),Retail,15/08/2021,Weekly,48.653812,KG,KES,WFP,,,,Aggregated,,,
